_id,userId,restaurantId,rate,time,title,description
678136022e6c6fe7a4d96e5f,67812080426d11b58b7f05b0,67812ec1514dba6089ed93c2,10,22/9/2018 13:02,"Chuối nóng, giòn","Mình thích bột bí ngô của Vina chuối, ăn ko bị ngấy, bao bì sạch sẽ và giao hàng rất nhanh"
678136022e6c6fe7a4d96e60,67812080426d11b58b7f040f,67812ec1514dba6089ed93c2,9,21/9/2018 13:53,VinaChuoi - Nguyễn Thái Học,"Chuối chiên chắc là một món quen thuộc mà ai cũng từng ăn qua rồi. Tuy nhiên chuối chiên ở đây sẽ đem lại cho bạn một cảm nhận mới về món chuối chiên.

Thương hiệu vừa được lên sóng chương trình ""Thương vụ bạc tỷ"" nhưng Ân thì có nghe nói tới món này từ trước đó rồi. Song vừa rồi có dịp đồng nghiệp rủ rê nên order ăn thử xem có như lời đồn hay không.

Phần vỏ bột mỏng và giữ được độ dòn tương đối lâu. Phần chuối bên trong không quá nhiều nên không bị ngọt quá. Thêm mè phủ bên ngoài hơi thơm thoang thoảng. Nghe đồn đâu trong công thức có bí ngô nhưng mà ăn thì không cảm thấy cái mùi này. Bắp thì thấy nhưng cũng không ấn tượng lắm lúc ăn.

Tuy nhiên để đánh giá thì rõ ràng là ngon hơn các xe chuối chiên truyền thống bị gắt dầu, bột dày và có phần hơi cứng.

Về điểm trừ (mà hỏng chừng cũng là điểm cộng) là phần nhân chuối hơi ít, chỉ vừa đủ để biết đó là chuối chiên và cảm nhận được vị. Nhưng mà nhờ vậy làm người ăn không bị ngán.

Nhưng mà nhận sản phẩm trên tay thì bao bì hỏng có được đẹp và bắt mắt như quảng cáo. Rõ ràng là xài túi giấy như này sẽ tiết kiệm chi phí hơn. Nhưng mà chung quy thì :

Đánh giá : 8/10 (Nên thử nếu là người yêu món chuối chiên)

Muốn ủng hộ Ân thì đừng quên follow insta : https://www.instagram.com/an.delicious/"
678136022e6c6fe7a4d96e61,67812080426d11b58b7f042f,67812ec1514dba6089ed93c2,4.2,5/9/2018 16:18,VinaChuoi - Nguyễn Thái Học,"Cảm thấy thất vọng. Đặt qua grab 8 cái mà nhận viên vina chuối giao 6 cái. Kiến nghị thì bảo là không giải quyết, ca trực của người khác, trong khi có hóa đơn rõ ràng. Chủ quán nên xem xét lại thái độ và cách giải quyết của nhân viên."
678136022e6c6fe7a4d96e62,67812080426d11b58b7f0564,67812ec1514dba6089ed93c2,8.6,31/8/2018 2:35,VinaChuoi - Nguyễn Thái Học,"Món khoái khẩu từ xưa đến giờ của mình. Chuối Bí Ngô của Vinachuoi rất ngon, kết hợp nhiều loại nguyên liệu, bột chiên giòn và không quá ngấy. Sẽ tiếp tục ủng hộ dài dài."
678136022e6c6fe7a4d96e63,67812080426d11b58b7f0507,67812ec1514dba6089ed93c2,1,24/8/2018 15:08,Hơi thất vọng,Hôm nay em mua 10 cái cho cả gia đình còn có cả em bé . Vì ăn ở đây nhiều lần nên em cũng tin tưởng là sẽ ngon sạch bổ rẻ nhưng lại làm em thất vọng . Tóc trộn lẫn lung tung . Quán nên cải thiên nếu không muốn bị mất khách .
678136022e6c6fe7a4d96e64,67812080426d11b58b7f0311,67812ec1514dba6089ed93c2,7.4,18/5/2018 14:18,Chuối bí ngô,"Đã mấy năm từ thời sinh viên quên cái cảm giác chiều chiều đi mua chuối chiên, khoai lang chiên ăn rồi. Nay đi làm ở công ty thấy đứa bạn rủ ăn chuối chiên, chiều tà cũng thấy thèm nên đặt ké 2 cái.
Nhỏ bạn đặt qua now.vn mới có mấy phút là thấy giao tới, công nhận nhanh thiệt.
Chuối chiên được đựng sạch sẽ trong túi giấy, còn nóng hổi, ăn ngọt ngọt thanh thanh, giòn rụm, do lâu ngày ăn nên ăn 1 cái không thấy đã, ăn lần 2 cái luôn, ăn xong cảm thấy sảng khoái mà hết thèm luôn. 
Nay biết thêm địa điểm thỉnh thoảng chiều đói bụng là order về ăn ngay."
678136022e6c6fe7a4d96e65,67812080426d11b58b7f04da,67812ec1514dba6089ed93c2,7,29/3/2018 21:53,Chuối Bí Ngô Chiên Giòn - Đề Thám,"Giá cả: chỉ 8k/trái chuối bí ngô chiên giòn rụm to bằng cả bàn tay.
Chất lượng: bánh để từ 1g trưa đến 8g tối mà vẫn giòn rụm + mùi thơm nhẹ của mè.
Chuối được đựng trong túi giấy thấm dầu nhìn sạch sẽ, chị bán hàng cũng khá thân thiện dù đang đông khách. 
Nếu order bên deli phải chờ hơi lâu vì thường quán kẹt đơn vài chục cái bánh chuối.
Lâu lâu ăn nhẹ buổi xế thì ngon nhưng ăn tầm 3/4 trái có cảm giác nhanh ngán do cũng hơi nhiều dầu mỡ."
678136022e6c6fe7a4d96e66,67812080426d11b58b7f03c1,67812ec1514dba6089ed93c2,9,27/3/2018 8:35,Chuối Bí Ngô Chiên Giòn - Đề Thám,"Bánh chuối giòn rụm thơm lừng 
Bánh bắp siêu ngon luông vì là bắp mĩ nên ngọt lắm vỏ ngoài giòn tan lắc thêm mè đen và 1 chút xíu mật ong. bánh bắp khi nào đến mua quán mới làm nên nếu mún ăn bánh bắp thì chờ khoảng 10p nha
cô chủ, chị chủ, anh chủ đều dễ thưn lắm 
Quán đã chuyển qua địa chỉ 286 cô bắc, q1 ồi nha"
678136022e6c6fe7a4d96e67,67812080426d11b58b7f042b,67812ec1514dba6089ed93c3,2,1/5/2021 11:50,Giao hàng thiếu,Tôi đặt ở đây một phần vừa và 4 phần bánh tráng thêm nhưng chỉ nhận được 1 phần như ảnh
678136022e6c6fe7a4d96e68,67812080426d11b58b7f030f,67812ec1514dba6089ed93c3,1,21/5/2020 14:15,Tệ Khủng Khiếp,"Hôm qua mình có đặt trên Now phần bánh tráng bơ vừa. Lúc ship giao đến nhìn cái bịch bánh tráng hấp dẫn lắm mà mở ra là hết hồn liền. Bánh tráng khô cứng, trọi***chó còn chết nữa đó 😂 rồi hổng biết sao người ăn đc luôn??
Thề bỏ hết nguyên bịch. Hồi xưa ăn ủng hộ từ thời shop còn ở bên quận 5, báng tráng mua lúc nào cũng mềm dẻo và rất ngon. Bây giờ ăn cái vị bơ cũng bị mặn quá và không thơm như lúc trước. Thui bye bye shop vĩnh viễn không bao giờ ủng hộ nữa."
678136022e6c6fe7a4d96e69,67812080426d11b58b7f0422,67812ec1514dba6089ed93c3,1,27/3/2020 14:35,Bánh dở giá cao,"Mình rất ít khi review chê một món gì đó nhưng riêng bánh tráng bơ chỗ này vì quá dở sau khi ăn xong 1 miếng phải tức tốc review cho bõ tức. Mình follow shop khá lâu trên IG thấy rất rất nhiều feedback khen bánh ngon nức nở nên hôm nay có dịp mình order thử 1 phần nhỏ với giá 20k. 20k cho một phần bánh tráng chỉ có muối và bơ mỗi cái chút xíu và không có cả hành phi muốn ăn phải mua thêm 🙂 Để nhận xét về từng phần thì bánh tráng rất cứng có thể dùng để chơi tạt lon luôn. Mình thậm chí còn không cắn ra được phải dùng kéo để cắt ra từng miếng nhỏ như bánh tráng cuộn 🙃. Bánh tráng ở đây nổi tiếng với bơ thơm ngon nhưng sau khi ăn thì mình cảm thấy rất có lỗi với vị giác của mình. Bơ ăn trong miệng cảm giác như bị tách nước làm cho miệng mình có cảm giác như vừa uống 1 li dầu ăn vậy. Không hề có vị béo hay thơm như trong tưởng tượng của mình. Phần cuối cùng là phần muối thì cũng chả có gì đặc sắc để có thể làm bịch bánh tráng ngon hơn. Tóm lại, bánh thật sự dở đó các bạn ơi cân nhắc trước khi order 🙂"
678136022e6c6fe7a4d96e6a,67812080426d11b58b7f047f,67812ec1514dba6089ed93c3,6.8,22/11/2019 11:36,Hên quá vẫn ngon,"Hôm qua mình thèm quá nhanh tay order ngay, cũng cả năm k ăn lại! Order xog xuôi zô đọc cmt của mọi người chời ơi mún đập đầu dễ sợ, dở mắc thái độ phục vụ... nên hôm qua nhận hàng mà hồi hộp gê may sao bánh tráng mềm ngon, bơ béo vị thanh nhẹ! 
Tuy nhiên phải công nhận là giá 50k cho 1 phần gồm bánh tráng + bịch muối nhỏ + bịch bơ cũng K HỀ RẺ xíu nào! Lâu lâu thèm ăn một lần thì cũng được"
678136022e6c6fe7a4d96e6b,67812080426d11b58b7f0425,67812ec1514dba6089ed93c3,1.8,16/9/2019 11:09,Chất lượng giảm sút rất nhiều,"Minh biết đến bánh tráng bơ Vincy từ những ngày đầu mới mở. Ghiền lắm, lặn lội đi xa để mua mà vẫn ăn không đã, còn mua gửi hàng đi nước ngoài cho bạn bè. Bánh ngày xưa dẻo, bơ thơm, muối ngon, mặc dù giá hơi cao nhưng mình vẫn hài lòng. Hầu  như năm nào cũng mua ăn dăm ba bận. Vậy hôm qua mình lười biếng nên ko đi tận nơi nữa mà đặt mua hàng online thì trời ơi, bánh thì cứng, vụng và bể, bơ thì mốc như để lâu, để tủ lạnh xong lấy ra thì bị tách nước (hồi trc mình để tủ lạnh xong hôm sau lấy ra ăn đâu bị gì?) Đang thắc mắc là ko biết họ có mua lộn chỗ không nhưng mà vô đọc comment thì thấy Vincy đi xuống thật rồi, buồn ghê, tiếc vì giờ lỡ có thèm bánh tráng bơ thì ko biết đi đâu"
678136022e6c6fe7a4d96e6c,67812080426d11b58b7f05a5,67812ec1514dba6089ed93c3,8,19/7/2019 19:26,The most delicious bánh tráng bơ 😜,"Mình ăn bánh tráng bơ Vincy từ khi học cấp 3 đến giờ cũng đã 5 6 năm. Bánh tráng mềm, bơ thơm nhưng thỉnh thoảng sẽ có những bánh bị khô, cứng. Nhìn chung bánh tráng vẫn ngon và sạch sẽ nên vẫn là favourite của mình 💕"
678136022e6c6fe7a4d96e6d,67812080426d11b58b7f0419,67812ec1514dba6089ed93c3,3.4,5/5/2019 16:05,Không ngon tí nào,"Mình đặt 1 phần lớn 80k nhưng thực sự là rất dở. Không có gì hết ngoài muối và bơ và bánh tráng, không có chút hành phi hay ruốc gì hết. Giá 80k là quá mắc."
678136022e6c6fe7a4d96e6e,67812080426d11b58b7f030c,67812ec1514dba6089ed93c3,1,29/4/2019 1:35,KÉM CHẤT LƯỢNG,"Không hiểu lý do tại sao bịch bánh tráng mấy chục ngàn được luôn. Ship tới mình hết hồn, cảm thấy hoang mang. Mở ra chỉ có bánh tráng, 2 bịch muối nhỏ, 3 4 bịch bơ. Không hành phi, muốn ăn hành phi phải mua thêm. Mình mua bịch nhỏ ngoài lề đường có mấy ngàn mà ngta có đầy đủ muối hành phi. Bánh tráng thì cứng, bơ không ngon, lại nghe cái mùi dị kinh khủng, k dám ăn. Với cái mức giá ấy mà đồ ăn lại quá quá quá kém chất lượng"
678136022e6c6fe7a4d96e6f,67812080426d11b58b7f0519,67812ec1514dba6089ed93c3,1,28/4/2019 21:51,Bánh tráng siêu cứng,"Ko phải bánh tráng dẻo như hình, giá 50k thật sự là rất mắc luôn chỉ có 1 bịch muối, 2 bịch bơ với bánh tráng siêu cứng 
Mình có mua thêm muối 10k, thường mình mua 10k ngoài chợ sẽ là hủ nhỏ nhỏ nhưng này là hai bịch muối bé t, giao đến sốc thực sự
Dưới mình có đề hình phần 50k với 2 bịch muối 10k"
678136022e6c6fe7a4d96e70,67812080426d11b58b7f04ae,67812ec1514dba6089ed93c3,7,9/1/2019 7:57,Bánh Tráng Bơ Vincy Nguyễn,"Bánh tráng bơ Vincy 
628 Nguyễn Trãi P7 Q5

Mình ăn chắc cũng 4 năm rồi đó 🤭🤪 bánh tráng bơ ngon và xứng đáng đồng tiền nhất luôn đối với mình. Bơ béo thơm , muối vừa ăn ko cay ko mặn , bánh tráng dẻo (nhớ cột kín ko thôi gió vô là cứng ăn dở lắm) , ruốc rất ngon ko quá mặn nhưng mua ruốc mà trong hũ lẫn hành phi hơi nhiều lần nào cũng vậy (mình ko thích hành phi)

Mình chỉ mua phần lớn để ăn cho đã 🤣 80k 
còn phần nhỏ là 20k để cho ai muốn ăn thử
Phần vừa 50k
Ruốc / hành phi 20k / hũ
Bơ thêm 10k / bịch"
678136022e6c6fe7a4d96e71,67812080426d11b58b7f0453,67812ec1514dba6089ed93c3,1.4,14/11/2018 21:50,Bơ bị thiu!,"Mình đặt trên delivery now cho em gái mình ăn: bịch size vừa giá 50k theo mình giá này là mắc
Thật sự bánh tráng cứng đờ còn bịch muối thì nhỏ tí tẹo còn bịch bơ thì ôi trời tanh ơi là tanh!!!! Như kiểu để từ 1 tháng trước ấy!!!! 
Ko bao h mua lại thật sự quá thật vọng!"
678136022e6c6fe7a4d96e72,67812080426d11b58b7f04f7,67812ec1514dba6089ed93c3,1.2,26/9/2018 12:40,Bánh Tráng Bơ Vincy Nguyễn,"Bánh tráng cứng xoè được cả quạt :)))))
Mua 1 bịch lớn về bánh cứng đơ, 10 phần cứng hết cả 9,5 phần. Chỉ được hũ hành phi giòn, thơm chứ chất lượng bơ ăn cũng chán hẳn! 
Trước đây mê lắm, giờ là lần cuối mua ở đây!"
678136022e6c6fe7a4d96e73,67812080426d11b58b7f0623,67812ec1514dba6089ed93c3,3.2,8/9/2018 21:03,Chất lượng ngày càng đi xuống,"Mình ăn ở đây gần 2 năm rồi. Lần nào cũng mua 1 bịch bự và toping rất nhiều: hành phi và ruốc. Lần này cũng vậy, mình mua 1 bịch lớn, 1 bịch nhỏ và 1 hũ hành phi. Không hiểu sao lại bỏ chung 1 gói luôn. Mà vấn đề là khi bóc ra ăn, bánh trong cùng 1 sấp, lớp thì mềm, lớp thì cứng đến gãy ra luôn và ăn rất dở.
Thực sự mình rất thất vọng với chất lượng gần đây. Chắc đây là lần cuối cùng mình ủng hộ quán.
Thanks"
678136022e6c6fe7a4d96e74,67812080426d11b58b7f066c,67812ec1514dba6089ed93c3,5,14/8/2018 11:40,Thái độ bán hàng,"Sáng nay 11h30 mình gọi hotline số 0903936067 mua bánh tráng. Chú đó nghe máy xog hỏi mình mua khoảng bao nhiêu, mình trả lời ""dạ cỡ 300k á chú"". Chuyện sẽ ko có gì nếu chú ko hỏi lại ""sao mua ít quá dậy?"". 
Ủa???? Hoang mang ko biết nói sao im lặng cỡ 3s ròi bên kia cúp máy cái rụp.
Ủa??????? :) :) :) :)
Lỡ hứa với tụi bạn là mua ròi nên phải lết lên delivery now đặt. Lần cuối cùng luôn."
678136022e6c6fe7a4d96e75,67812080426d11b58b7f03be,67812ec1514dba6089ed93c3,7.6,3/8/2018 12:46,Bánh Tráng Bơ Vincy Nguyễn,"Bánh tráng bơ Vincy 
628 Nguyễn Trãi P7 Q5

Mình ăn chắc cũng 4 năm rồi đó 🤭🤪 bánh tráng bơ ngon và xứng đáng đồng tiền nhất luôn đối với mình. Bơ béo thơm , muối vừa ăn ko cay ko mặn , bánh tráng dẻo (nhớ cột kín ko thôi gió vô là cứng ăn dở lắm) , ruốc rất ngon ko quá mặn nhưng mua ruốc mà trong hũ lẫn hành phi hơi nhiều lần nào cũng vậy (mình ko thích hành phi)

Mình chỉ mua phần lớn để ăn cho đã 🤣 80k 
còn phần nhỏ là 20k để cho ai muốn ăn thử
Phần vừa 50k
Ruốc / hành phi 20k / hũ
Bơ thêm 10k / bịch"
678136022e6c6fe7a4d96e76,67812080426d11b58b7f04eb,67812ec1514dba6089ed93c3,3.8,27/7/2018 1:03,😪,"Hôm trước vừa ghé mua thì xác định đúng là dạo này chất lượng lẫn thái độ đi xuống cực kì 😩 . Đứng trước cửa chó sủa um sùm mà k ai thèm ra mình đứng kêu 1 hồi thì mới thấy 1 em trai đang nằm ở trong bước ra . Mặt tỉnh bơ k thèm hỏi 1 câu gì luôn nha :))) . Mình kêu lấy phần lớn em đó mang ra mặt chầm dầm , giá thì nói lí nhí trong miệng chả nghe đc . Thật sự bỏ 80k ra mua bịch bánh tráng mà thậm chí 1 câu cám ơn cũng chả kèm với thái độ đó thì ko bh dám ghé thêm lần nào nữa . Cộng với việc btrg mấy lớp đầu cứng cứng đc mấy miếng trong cùng là dẻo thôi . Nói chung là chắc kbh quay lại lần nữa đâu vì hđó cô chú bán dthg bao nhiêu gặp em này mất hết cảm tình bấy nhiêu 😫"
678136022e6c6fe7a4d96e77,67812080426d11b58b7f04ad,67812ec1514dba6089ed93c3,7.4,23/7/2018 16:50,Bánh tráng bơ Vincy Nguyễn,"Bánh tráng và hành phi ăn ngon. 
Nhưng bơ thì béo và không hợp khẩu vị của mình."
678136022e6c6fe7a4d96e78,67812080426d11b58b7f0448,67812ec1514dba6089ed93c3,8.4,19/7/2018 21:06,Không ăn bt bơ chỗ nào đc hết chỉ ăn mỗi Vincy,"Lâu lâu thèm thì order nguyên bịch lớn về ăn cho đã thèm 😂 bơ siêu ngon, vừa béo vừa thơm, mỗi lần mua cứ cầm bịch bơ hít hít như bị nghiện á. Mặc dù giá hơi chát nhưng mà ăn rất đáng đồng tiền, bánh dẻo chứ k cứng như ngoài bán, muối tôm ăn cũng ngon nữa 👍🏻 nói chung duyệt, mà lâu lâu mới mua chứ mua hoài chắc nghèo luôn 😂"
678136022e6c6fe7a4d96e79,67812080426d11b58b7f03a6,67812ec1514dba6089ed93c3,4,16/7/2018 12:31,Dịch vụ hống hách,"Lúc trước Vincy ngon nên chồng mình đến mua cho mình khá thường xuyên nhưng từ lúc Vincy có tên tuổi thì thái độ rất hách dịch. Nhiều lần chồng mình đến mua (chắc vì mua ít tầm 2 gói) thì bên này tỏ vẻ không muốn bán và không trả lời khi chồng mình hỏi thêm về sản phẩm bánh tráng cùng các thứ ăn kèm. Bẵng đi một thời gian hôm nay chiều vợ nên chồng mình đến mua lại thì cảm thấy cách bán hàng quá sức hống hách và coi thường nên chồng mình đã phải đi tay không về. Không có khách hàng nhỏ lẻ và lâu năm thì Vincy không có được như bây giờ đâu, vậy mà không biết trân trọng còn tỏ thái độ như thế. Thật sự thích Bánh tráng bơ Vincy nhưng từ hôm nay không giới thiệu cho người quen nữa"
678136022e6c6fe7a4d96e7a,67812080426d11b58b7f03c5,67812ec1514dba6089ed93c3,6.8,15/7/2018 15:25,😉Ăn mấy lần vẫn không ngán😇,"Đây là lần thứ 3 mình ord ở Vincy và lần nào cũng ăn bánh tráng thay cơm (ăn mà cứ muốn ăn nữa)😆. Sốt bơ trứng gà là món làm mình ấn tượng nhất về quán, sau đó là những miếng bánh tráng tôm mỏng và dẻo được đóng gói cẩn thận trong bao nhãn mác. Muối tôm làm cho những cuộn bánh tráng thêm vị cay, ăn kèm với hành phi giòn là ngon muốn xỉu. Ord là cứ chọn bánh tráng lớn, hành phi và mấy bịch bơ thêm ăn cho đỡ thèm. Phần lớn là ăn với đồng bọn vì đông vui mới ngon rồi giành nhau ăn nữa, mà lúc nào cũng phải có ly trà sữa kế bên vì mặn. Mắc thì mắc thật nhưng xứng đáng lắm mấy bạn👏"
678136022e6c6fe7a4d96e7b,67812080426d11b58b7f057a,67812ec1514dba6089ed93c3,9,10/7/2018 9:26,👍,"Giờ ngoài đường khó có mà ăn bơ sạch được mua bánh tránh nhiều chỗ cũng ngại mua bánh tráng bơ
Tin tưởng nhất cũng là bơ vincy
Thì giá ở đây có thể gọi là chát (phần dưới 100k) nhưng rất là đáng với chất lượng và sạch sẽ
Bơ vincy cực thơm màu vàng không bị chảy nước, ăn béo cực, ngọt ngọt (luôn luôn phải mua thêm bơ vì không bao giờ là đủ)
Bánh tráng ở đây được cắt đủ cuốn vừa ăn, cay cay thơm mùi tôm và ăn không cũng rất ngon
Hành phi hủ này là 20k, giòn không dầu ngọt ngọt ăn chung là best nhen
Khá dễ kiếm và cô bán rất thân thiện đến kêu phần lớn hay nhỏ là có liền nha"
678136022e6c6fe7a4d96e7c,67812080426d11b58b7f04f5,67812ec1514dba6089ed93c3,8,8/7/2018 18:22,bánh ngon .,Tưởng ít lắm nên quất 2 phàn vừa . Cúi cùng là ăn không hết 😌👏🏻👏🏻👏🏻 được cái muối ngon quá 🤘🏻🤘🏻🤘🏻
678136022e6c6fe7a4d96e7d,67812080426d11b58b7f03af,67812ec1514dba6089ed93c3,5,5/7/2018 11:48,Tạm,"Trước hết mình thấy bánh tráng ở đây ngon cực kì, bánh tráng không ăn đã rất ngon, tiếp đến là bơ, rất là thơm luôn ấy, béo béo. Ruốc và hành phi cũng được nhưng có điều hủ hơi nhỏ. Tiếp đến lá giá cả, mình không hiểu vì sao bánh tráng có thể lên đến 80k nữa 😂
Mình nghĩ nếu giá giảm đi 1 tí thì có thể mình sẽ ủng hộ dài dài. Trên bao bì bánh có ghi rõ cách bảo quản từng món nên không cần lo nha. Mình ăn thì thấy hợp khẩu vị nhưng giá chát quá nên mình thấy hơi tiếc tiền tí."
678136022e6c6fe7a4d96e7e,67812080426d11b58b7f0410,67812ec1514dba6089ed93c3,8.2,10/6/2018 7:41,Bơ béo,"Ăn ở đây cũng mấy năm r. Tuy giá khá mắc so với mặt bằng bánh tráng bơ hiện nay nhưng tiền nào của đó. Ăn sẽ khác hẳn liền
Lần nào mĩnh cũng mua combo về ăn cho đã. Bơ là fai mấy bịch bự. Bơ đây đặc biệt ngon. Béo và thơm cực kì. Ruốc vs hành phi ok. Hơi ướt. 
Bánh tráng mềm dẻo. Nên bảo quản kín. K thì bánh sẽ bị khô
Lúc trc mua hơi khó. Bây ho thì oder qa now nên tiện hẳn
Giao hàng nhanh và tiện lợi 
Chắc chắn sẽ ủng hộ dài dài"
678136022e6c6fe7a4d96e7f,67812080426d11b58b7f0590,67812ec1514dba6089ed93c3,1,3/6/2018 19:42,Chất lượng giảm sút so với trước đáng kể.,"Ngày trước đến với Vincy vì độ dẻo của bánh tráng cũng như vì độ chất lượng của bơ và các món toppings khác như ruốc và hành phi. Nhưng hôm nay ăn lại thì bánh tráng kiểu bị khô và cũ, không còn độ dẻo gây nghiện như trước nữa. Đề nghị quán nên check lại hàng trước khi bán cho khách. Thật sự tiếc 100k đã bỏ ra. Buồn nhiều!"
678136022e6c6fe7a4d96e80,67812080426d11b58b7f05c7,67812ec1514dba6089ed93c3,6,29/5/2018 14:51,Bánh Tráng Bơ Vincy Nguyễn,em iu nhưngx bịch bơ của Vincy ❤️❤️
678136022e6c6fe7a4d96e81,67812080426d11b58b7f053e,67812ec1514dba6089ed93c3,7.2,28/5/2018 21:24,Bánh Tráng Bơ Vincy Nguyễn,"Bánh loại này khá nổi tiếng rồi dù giá chát so với mặt bằng chung. Mình mua loại to 50k, ăn chắc không hợp khẩu vị nên thấy cũng được không ngon lắm :((("
678136022e6c6fe7a4d96e82,67812080426d11b58b7f0533,67812ec1514dba6089ed93c3,8.2,5/5/2018 19:12,Bánh Tráng Bơ Vincy Nguyễn,"Bơ vincy huyền thoại nhắc đến bánh tráng bơ thì phải nhắc vincy 
Giá khá cao nhưng đổi lại chất lượng nha
Bơ ăn ngon và dễ gây nghiện 
Bánh tráng ăn không đã rất ngon
Phần ruốc thì mình không thích lắm vì hơi ướt và mặn ( mình thích ngọt )
Phần hành phi làm ngon cực 
Mỗi lần mua sẽ không dưới 150k 
Mình hầu hết đi mua sáng nên mua cửa sau nhà vào gọi là sẽ có liền 
Có ship delivery và hình như gọi có shipper riêng của quán (không hẹn giờ)"
678136022e6c6fe7a4d96e83,67812080426d11b58b7f05e7,67812ec1514dba6089ed93c3,7.4,1/5/2018 10:42,Đợt này bánh ngon nè 😋,"Nửa đêm rồi mà nhìn bịch bơ vàng óng ánh kìm không nổi phải ngồi dậy ăn luôn 🤤
Bánh mềm, dẻo, thơm, không bị khô như mấy lần trước.
Bịch bơ to ụ lắm nha, tại tay mình to nên cầm thấy vậy thôi 🤣
Mang cho mấy bạn ăn tụi nó ăn lia lịa khen quá trời luôn 😍😍😍
Dù gì thì bánh tráng bơ của Vincy vẫn là tuyệt vời nhất 👍🏼👍🏼👍🏼"
678136022e6c6fe7a4d96e84,67812080426d11b58b7f05a1,67812ec1514dba6089ed93c3,10,14/4/2018 10:42,Bánh Tráng Bơ Vincy Nguyễn,Ngon thật sự
678136022e6c6fe7a4d96e85,67812080426d11b58b7f03fd,67812ec1514dba6089ed93c4,9.2,29/10/2020 10:55,Kem quá ngon 👍👍,Kem quá ngon. Quá tuệt vời. ăn 4 hủ mới đã .Không thấy đau họng tí nào lun 🤤🤤🤤
678136022e6c6fe7a4d96e86,67812080426d11b58b7f0467,67812ec1514dba6089ed93c4,7.8,25/10/2020 10:08,Kem Ý sài gòn,"Nghe quán tư vấn kem homemade nên đặt ăn thử. Quá ngon so với các loại kem trên thị trường, giá cả cũng phải chăng. Mình sẽ ủng hộ đều đều ạ"
678136022e6c6fe7a4d96e87,67812080426d11b58b7f0673,67812ec1514dba6089ed93c4,8,20/10/2020 20:45,Kem Homemade,"hôm nay được bạn giới thiệu đặt thử kem Trứng Muối , Than Tre, Socola và Trà Xanh. Kem có 3 thứ làm mình rất hài lòng :
1. Sạch sẽ lịch sự 
2. Ăn không bị buốc răng 
3. Vị nào ra vị đấy , không lẫn vào đâu được 
Mình sẽ ủng hộ quán lâu dài trong thời gian sắp tới."
678136022e6c6fe7a4d96e88,67812080426d11b58b7f0438,67812ec1514dba6089ed93c4,10,13/10/2020 19:10,Kem Dừa ngon tuyệt cú mèo,"Đúng là quán duy nhất***tạo ra loại kem dừa có cơm dừa. Mình order thêm dừa khô nữa nên ăn thành 1 bộ ngon tuyệt.
Đúng kiểu homemade ko hoá chất.
Bán kem còn kèm link facebook kêu xem cô Thuỷ làm kem mỗi ngày nữa chứ.Mình coi mê luôn.cô ko cho hoá chất mà vẫn làm thành Kem được hay thât
Mỗi tội bán online nên mình phải mang kem về tự mix ốc quế,dừa khô."
